episode,episode_length,total_reward,average_reward_per_step,average_absolute_td_error,epsilon,timesteps
1015,200,-88.845348,-0.44422674,3.638363661766052,0.19646229166666673,203000
1016,200,-5.901973,-0.029509865,4.033359560966492,0.19567062499999988,203200
1017,200,-65.389813,-0.32694906500000004,3.892956562042236,0.19487895833333324,203400
1018,200,-109.655968,-0.54827984,3.719467134475708,0.19408729166666672,203600
1019,200,-88.892496,-0.44446248,3.8316253280639647,0.19329562499999975,203800
1020,200,-66.13703,-0.33068515,3.5852283239364624,0.19250395833333356,204000
1021,200,-109.350113,-0.546750565,3.7823828744888304,0.1917122916666666,204200
1022,200,-69.116636,-0.34558318,3.573440628051758,0.19092062499999995,204400
1023,200,-89.174635,-0.44587317499999995,3.559764142036438,0.19012895833333343,204600
1024,200,-66.506307,-0.33253153500000004,3.654298071861267,0.18933729166666657,204800
1025,200,-110.528756,-0.55264378,3.727505440711975,0.18854562499999994,205000
1026,200,-98.296019,-0.491480095,3.9826790952682494,0.18775395833333341,205200
1027,200,-82.977488,-0.41488744,3.6106722021102904,0.18696229166666645,205400
1028,200,-88.390229,-0.44195114500000005,3.5271603441238404,0.18617062500000026,205600
1029,200,-121.310355,-0.606551775,3.555744745731354,0.1853789583333333,205800
1030,200,-89.505708,-0.44752854,3.385375418663025,0.18458729166666665,206000
1031,200,-91.225577,-0.456127885,3.8381688833236693,0.18379562500000013,206200
1032,200,-78.235321,-0.391176605,3.3716115665435793,0.18300395833333316,206400
1033,200,-52.34356,-0.2617178,3.5317722511291505,0.18221229166666664,206600
1034,200,-86.114627,-0.430573135,3.413474717140198,0.181420625,206800
1035,200,-64.873498,-0.32436749,3.6160836744308473,0.18062895833333303,207000
1036,200,-91.124918,-0.45562459,3.766169295310974,0.17983729166666684,207200
1037,200,-65.79636,-0.32898180000000005,3.5957590913772584,0.17904562499999988,207400
1038,200,-103.359495,-0.516797475,3.3995491647720337,0.17825395833333335,207600
1039,200,-82.834078,-0.41417039,3.494554319381714,0.17746229166666672,207800
1040,200,-84.735479,-0.423677395,3.3618327617645263,0.17667062499999975,208000
1041,200,43.452719,0.217263595,3.6587645864486693,0.17587895833333356,208200
1042,200,-26.478162,-0.13239081,3.6525338172912596,0.1750872916666666,208400
1043,200,-69.504076,-0.34752037999999996,3.5062160205841066,0.17429562500000007,208600
1044,200,-85.45346,-0.4272673,3.4994219398498534,0.17350395833333343,208800
1045,200,-84.654272,-0.42327136000000004,3.3565104722976686,0.17271229166666657,209000
1046,200,-82.811708,-0.41405854,3.736266942024231,0.17192062500000005,209200
1047,200,-68.112747,-0.340563735,3.4475127458572388,0.17112895833333341,209400
1048,200,-77.563122,-0.38781561000000003,3.4334240198135375,0.17033729166666656,209600
1049,200,-114.659453,-0.573297265,3.4165087509155274,0.16954562500000026,209800
1050,200,-82.230809,-0.41115404499999997,3.4660448002815247,0.1687539583333334,210000
1051,200,-79.606145,-0.398030725,3.6976959443092348,0.16796229166666676,210200
1052,200,-39.035148,-0.19517574,3.5802918338775633,0.16717062500000024,210400
1053,200,-59.345232,-0.29672616,3.45923930644989,0.16637895833333327,210600
1054,200,-68.344636,-0.34172317999999996,3.4886268377304077,0.16558729166666675,210800
1055,200,-51.197579,-0.25598789499999997,3.430781855583191,0.1647956250000001,211000
1056,200,-105.87971,-0.52939855,3.643243989944458,0.16400395833333326,211200
1057,200,-79.04846,-0.39524230000000005,3.412698678970337,0.16321229166666695,211400
1058,200,-108.320812,-0.54160406,3.401313934326172,0.1624206250000001,211600
1059,200,-119.806454,-0.59903227,3.430680956840515,0.16162895833333335,211800
1060,200,-118.064822,-0.5903241100000001,3.500518946647644,0.16083729166666694,212000
1061,200,-116.238475,-0.581192375,3.7142982864379883,0.16004562499999986,212200
1062,200,-102.286671,-0.511433355,3.521889476776123,0.15925395833333333,212400
1063,200,-118.352316,-0.59176158,3.684124412536621,0.1584622916666667,212600
1064,200,-84.452543,-0.422262715,3.50448609828949,0.15767062499999984,212800
1065,200,-116.919392,-0.58459696,3.4014766693115233,0.15687895833333354,213000
1066,200,-109.510527,-0.547552635,3.8229042863845826,0.15608729166666668,213200
1067,200,-95.202204,-0.47601101999999995,3.627724776268005,0.15529562500000005,213400
1068,200,-81.700648,-0.40850324,3.6915212297439575,0.15450395833333352,213600
1069,200,-79.846055,-0.399230275,3.580630373954773,0.15371229166666645,213800
1070,200,-71.410662,-0.35705331,3.6753444051742554,0.15292062500000003,214000
1071,200,-83.276904,-0.41638452000000004,3.8049723720550537,0.1521289583333333,214200
1072,200,-67.531501,-0.337657505,3.5289833402633666,0.15133729166666643,214400
1073,200,-10.409942,-0.05204971,3.610182800292969,0.15054562500000013,214600
1074,200,-106.817536,-0.5340876800000001,3.6537234592437744,0.14975395833333327,214800
1075,200,-73.966177,-0.369830885,3.546520233154297,0.14896229166666686,215000
1076,200,-111.610751,-0.558053755,3.65389696598053,0.1481706250000001,215200
1077,200,-110.9734,-0.554867,3.7556718015670776,0.14737895833333325,215400
1078,200,-50.592102,-0.25296050999999997,3.477915658950806,0.14658729166666662,215600
1079,200,-110.835505,-0.554177525,3.3974963855743407,0.1457956250000001,215800
1080,200,-59.286495,-0.29643247500000003,3.4611540269851684,0.14500395833333313,216000
1081,200,-111.476664,-0.55738332,3.906130828857422,0.14421229166666694,216200
1082,200,-25.457082,-0.12728541,3.6832648706436157,0.14342062499999997,216400
1083,200,-84.715498,-0.42357749,3.592355031967163,0.14262895833333344,216600
1084,200,-56.183316,-0.28091657999999997,3.466687355041504,0.1418372916666668,216800
1085,200,-68.233704,-0.34116852000000003,3.4410301637649536,0.14104562499999995,217000
1086,200,-69.212933,-0.34606466500000005,3.854533553123474,0.1402539583333332,217200
1087,200,-57.338457,-0.286692285,3.63308012008667,0.1394622916666668,217400
1088,200,-67.346823,-0.336734115,3.563198742866516,0.13867062499999971,217600
1089,200,-52.6245,-0.2631225,3.4599987411499025,0.13787895833333363,217800
1090,200,-120.632748,-0.6031637400000001,3.3346715116500856,0.13708729166666656,218000
1091,200,-69.045592,-0.34522796,3.6177097177505493,0.13629562500000003,218200
1092,200,-60.436776,-0.30218388,3.53230881690979,0.1355039583333334,218400
1093,200,-126.141133,-0.630705665,3.4297125864028932,0.13471229166666654,218600
1094,200,-65.60289,-0.32801445,3.2722340869903563,0.13392062500000002,218800
1095,200,-83.455802,-0.41727901,3.2269012546539306,0.13312895833333338,219000
1096,200,-116.077822,-0.58038911,3.53162944316864,0.13233729166666652,219200
1097,200,-79.853658,-0.39926828999999997,3.4160542488098145,0.13154562500000022,219400
1098,200,-70.97364,-0.3548682,3.3378978681564333,0.13075395833333336,219600
1099,200,-115.517625,-0.577588125,3.32362015247345,0.12996229166666673,219800
1100,200,-34.619379,-0.173096895,3.184061288833618,0.1291706250000002,220000
1101,200,-118.123781,-0.5906189049999999,3.531717176437378,0.12837895833333313,220200
1102,200,-76.148275,-0.380741375,3.3296177434921264,0.1275872916666667,220400
1103,200,-115.317759,-0.5765887949999999,3.3190311431884765,0.12679562499999997,220600
1104,200,-77.205745,-0.38602872499999996,3.1837365865707397,0.1260039583333331,220800
1105,200,-47.32806,-0.2366403,3.219232506752014,0.1252122916666668,221000
1106,200,-121.980457,-0.609902285,3.2508029413223265,0.12442062499999995,221200
1107,200,-61.391194,-0.30695596999999997,3.2333049297332765,0.12362895833333332,221400
1108,200,-72.369775,-0.361848875,3.121451382637024,0.12283729166666679,221600
1109,200,-138.128498,-0.69064249,3.152501881122589,0.12204562499999982,221800
1110,200,-73.598074,-0.36799037,3.021721622943878,0.1212539583333333,222000
1111,200,-370.119201,-1.8505960049999999,3.417614150047302,0.12046229166666667,222200
1112,200,-118.042324,-0.5902116199999999,3.1158426237106323,0.11967062499999981,222400
1113,200,-77.637959,-0.38818979499999995,2.9647429609298706,0.1188789583333335,222600
1114,200,-133.717606,-0.66858803,2.9112156581878663,0.11808729166666665,222800
1115,200,-61.687552,-0.30843776,2.721411681175232,0.11729562500000013,223000
1116,200,-118.527789,-0.592638945,3.0198653411865233,0.11650395833333349,223200
1117,200,-119.755543,-0.598777715,2.948083288669586,0.11571229166666663,223400
1118,200,-54.83378,-0.2741689,2.8419553518295286,0.11492062499999989,223600
1119,200,-63.573825,-0.317869125,2.7724390125274656,0.11412895833333347,223800
1120,200,-69.089341,-0.345446705,2.7659238314628602,0.1133372916666664,224000
1121,200,-91.316161,-0.456580805,3.096423602104187,0.11254562500000032,224200
1122,200,-76.913673,-0.384568365,2.7738221216201784,0.11175395833333324,224400
1123,200,-66.825847,-0.33412923499999997,2.7110052704811096,0.11096229166666671,224600
1124,200,-105.3904,-0.526952,2.751516182422638,0.11017062500000008,224800
1125,200,-116.30882,-0.5815441,2.7040857076644897,0.10937895833333322,225000
1126,200,-66.958254,-0.33479127,3.010195517539978,0.10858729166666659,225200
1127,200,-126.445255,-0.6322262750000001,2.649763743877411,0.10779562500000006,225400
1128,200,-63.647942,-0.31823971,2.6313497471809386,0.10700395833333298,225600
1129,200,-60.927877,-0.304639385,2.5408904814720152,0.1062122916666669,225800
1130,200,-118.006741,-0.5900337050000001,2.493253984451294,0.10542062499999982,226000
1131,200,-79.151651,-0.395758255,3.078971939086914,0.10462895833333341,226200
1132,200,-53.505971,-0.26752985500000004,2.8134337520599364,0.10383729166666666,226400
1133,200,-62.99361,-0.31496805,2.6100344347953794,0.10304562499999981,226600
1134,200,-95.347831,-0.47673915499999997,2.5594197630882265,0.1022539583333334,226800
1135,200,-58.152457,-0.290762285,2.5249053716659544,0.10146229166666665,227000
1136,200,-55.015107,-0.275075535,2.8541273307800292,0.10067062499999979,227200
1137,200,-56.050038,-0.28025019,2.636408059597015,0.09987895833333349,227400
1138,200,-70.099563,-0.350497815,2.4882387828826906,0.09908729166666663,227600
1139,200,-58.037105,-0.290185525,2.597232940196991,0.098295625,227800
1140,200,-111.578993,-0.557894965,2.4687629556655883,0.09750395833333347,228000
1141,200,-120.100467,-0.6005023349999999,2.749594395160675,0.0967122916666665,228200
1142,200,-83.228674,-0.41614337,2.671494584083557,0.09592062499999998,228400
1143,200,-158.306463,-0.791532315,2.5809512996673583,0.09512895833333335,228600
1144,200,-105.310571,-0.5265528549999999,2.5292102885246277,0.09433729166666649,228800
1145,200,-115.026621,-0.575133105,2.4350885915756226,0.09354562500000019,229000
1146,200,-113.948471,-0.569742355,3.051136531829834,0.09275395833333333,229200
1147,200,-58.411652,-0.29205825999999996,2.5686041116714478,0.09196229166666658,229400
1148,200,-116.664545,-0.583322725,2.617417130470276,0.09117062500000017,229600
1149,200,-59.172624,-0.29586312,2.5703815054893493,0.09037895833333309,229800
1150,200,-120.868899,-0.604344495,2.494614562988281,0.08958729166666657,230000
1151,200,-55.051045,-0.275255225,2.894517683982849,0.08879562499999993,230200
1152,200,-116.910846,-0.5845542300000001,2.4869562149047852,0.08800395833333308,230400
1153,200,-121.742951,-0.608714755,2.449969940185547,0.08721229166666677,230600
1154,200,-110.785701,-0.553928505,2.5681770515441893,0.08642062499999992,230800
1155,200,-137.110731,-0.685553655,2.4571998357772826,0.0856289583333334,231000
1156,200,-101.261362,-0.50630681,2.9954238653182985,0.08483729166666676,231200
1157,200,-125.220034,-0.62610017,2.528348481655121,0.0840456249999999,231400
1158,200,-155.20012,-0.7760006,2.483041532039642,0.08325395833333327,231600
1159,200,-161.949934,-0.8097496700000001,2.5024817824363708,0.08246229166666674,231800
1160,200,-121.287957,-0.6064397850000001,2.5263130497932433,0.08167062499999966,232000
1161,200,-124.819082,-0.62409541,2.848787362575531,0.08087895833333358,232200
1162,200,-126.080492,-0.63040246,2.6389282584190368,0.0800872916666665,232400
1163,200,-134.065673,-0.670328365,2.5646338272094726,0.07929562500000009,232600
1164,200,-130.235428,-0.65117714,2.497762150764465,0.07850395833333335,232800
1165,200,-158.248426,-0.79124213,2.467355878353119,0.07771229166666649,233000
1166,200,-193.126438,-0.96563219,2.8717644214630127,0.07692062500000019,233200
1167,200,-114.832886,-0.5741644300000001,2.6958775305747986,0.07612895833333333,233400
1168,200,-156.086145,-0.780430725,2.6637917518615724,0.0753372916666667,233600
1169,200,-107.169547,-0.5358477349999999,2.5599248695373533,0.07454562500000017,233800
1170,200,-161.599239,-0.8079961950000001,2.486284394264221,0.0737539583333332,234000
1171,200,-152.55044,-0.7627522,3.0728353309631347,0.07296229166666668,234200
1172,200,-120.178643,-0.6008932149999999,2.682119657993317,0.07217062500000004,234400
1173,200,-96.616632,-0.48308315999999996,2.5887756896018983,0.07137895833333319,234600
1174,200,-125.649173,-0.628245865,2.647453532218933,0.07058729166666688,234800
1175,200,-167.400392,-0.83700196,2.379447991847992,0.06979562500000003,235000
1176,200,-149.172693,-0.745863465,3.025249111652374,0.0690039583333335,235200
1177,200,-175.096674,-0.87548337,2.7712419414520264,0.06821229166666687,235400
1178,200,-146.708036,-0.73354018,2.6776424193382264,0.06742062500000001,235600
1179,200,-149.689865,-0.7484493249999999,2.633081223964691,0.06662895833333327,235800
1180,200,-176.100793,-0.880503965,2.610001354217529,0.06583729166666685,236000
1181,200,-147.51735,-0.73758675,3.176686315536499,0.06504562499999977,236200
1182,200,-168.973909,-0.844869545,2.927820086479187,0.0642539583333337,236400
1183,200,-153.611154,-0.76805577,2.877728419303894,0.06346229166666661,236600
1184,200,-194.578333,-0.9728916649999999,2.8086820673942565,0.06267062500000009,236800
1185,200,-145.181142,-0.7259057099999999,2.8785094904899595,0.061878958333333456,237000
1186,200,-168.912973,-0.8445648649999999,3.248057260513306,0.0610872916666666,237200
1187,200,-164.259823,-0.8212991150000001,2.9927533936500548,0.060295624999999964,237400
1188,200,-166.818661,-0.834093305,3.0030298709869383,0.05950395833333344,237600
1189,200,-182.145476,-0.91072738,3.1046442079544065,0.05871229166666636,237800
1190,200,-187.74433,-0.93872165,2.892820212841034,0.05792062500000028,238000
1191,200,-171.069354,-0.85534677,3.6094644498825073,0.0571289583333332,238200
1192,200,-199.659751,-0.998298755,3.240474877357483,0.05633729166666679,238400
1193,200,-318.636263,-1.5931813149999998,3.1981309509277343,0.05554562500000004,238600
1194,200,-211.214366,-1.05607183,3.3483448696136473,0.054753958333333186,238800
1195,200,-213.615507,-1.068077535,3.154056043624878,0.05396229166666677,239000
1196,200,-234.744454,-1.1737222699999998,3.9068659019470213,0.05317062500000003,239200
1197,200,-234.89457,-1.17447285,3.639948353767395,0.05237895833333317,239400
1198,200,-263.240751,-1.3162037549999999,3.4786224031448363,0.05158729166666687,239600
1199,200,-261.404028,-1.3070201399999999,3.633776054382324,0.05079562500000001,239800
1200,200,-276.435801,-1.3821790050000002,3.3943819332122804,0.050003958333333376,240000
1201,200,-285.48703,-1.42743515,4.364022159576416,0.05,240200
1202,200,-308.958056,-1.54479028,3.8431203508377076,0.05,240400
1203,200,-302.280761,-1.5114038049999998,4.188792819976807,0.05,240600
1204,200,-341.126285,-1.705631425,3.9578493452072143,0.05,240800
1205,200,-341.17842,-1.7058921,3.839780583381653,0.05,241000
1206,200,-304.905294,-1.52452647,4.548420987129211,0.05,241200
1207,200,-374.377899,-1.871889495,4.125734920501709,0.05,241400
1208,200,-368.527368,-1.8426368400000002,4.183700342178344,0.05,241600
1209,200,-372.710987,-1.863554935,4.297800340652466,0.05,241800
1210,200,-380.343264,-1.9017163199999998,3.8286965799331667,0.05,242000
1211,200,-375.958543,-1.879792715,4.873654046058655,0.05,242200
